Fecha,Fecha_dt,Tipo_Dia,Temperatura_Media_GBA,Demanda_Dia_Anterior,Mes_Estacional,Demanda_Actual,Cantidad_Cortes,Total_Usuarios_Afectados,Alerta_Corte
26/10/2024,26/10/2024,0,26.7,6441.3,10,5899.6,1935,118282,0
27/10/2024,27/10/2024,0,23.7,5899.6,10,5871.9,3966,209894,0
28/10/2024,28/10/2024,1,21.5,5871.9,10,6181.1,2426,138612,0
29/10/2024,29/10/2024,1,15.8,6181.1,10,6620.5,500,41989,0
30/10/2024,30/10/2024,1,20.7,6620.5,10,6481.2,2144,123106,0
31/10/2024,31/10/2024,1,18.8,6481.2,10,6991.1,1231,83273,0
01/11/2024,01/11/2024,1,29.5,6991.1,11,7231.2,10550,741670,0
02/11/2024,02/11/2024,0,21.5,7231.2,11,5877.8,1214,38426,0
03/11/2024,03/11/2024,0,22.7,5877.8,11,5843.9,4388,178053,0
04/11/2024,04/11/2024,1,24.3,5843.9,11,6083,2863,219665,0
05/11/2024,05/11/2024,1,22.7,6083,11,6602.1,2733,151023,0
06/11/2024,06/11/2024,1,28.7,6602.1,11,7575.8,7830,713583,0
07/11/2024,07/11/2024,1,20.7,7575.8,11,6231.8,4445,397099,0
08/11/2024,08/11/2024,1,23.7,6231.8,11,6052.8,2969,250534,0
09/11/2024,09/11/2024,0,20.6,6052.8,11,5284.3,1843,196086,0
10/11/2024,10/11/2024,0,18.7,5284.3,11,6114.9,500,34169,0
11/11/2024,11/11/2024,1,21.4,6114.9,11,6300.2,1970,163465,0
12/11/2024,12/11/2024,1,23.5,6300.2,11,6534.6,2074,120939,0
13/11/2024,13/11/2024,1,22.3,6534.6,11,6062.7,3160,376189,0
14/11/2024,14/11/2024,1,21.6,6062.7,11,6066,2482,272207,0
15/11/2024,15/11/2024,1,19.2,6066,11,6624.6,4031,283127,0
16/11/2024,16/11/2024,0,24,6624.6,11,5095.1,2080,161681,0
17/11/2024,17/11/2024,0,19.1,5095.1,11,5375.4,2914,283199,0
18/11/2024,18/11/2024,1,27.2,5375.4,11,7110.2,4823,323416,0
19/11/2024,19/11/2024,1,25,7110.2,11,6583.4,3512,199718,0
20/11/2024,20/11/2024,1,19.7,6583.4,11,6246.3,2909,254478,0
21/11/2024,21/11/2024,1,23.9,6246.3,11,6418.7,2097,150079,0
22/11/2024,22/11/2024,1,22.5,6418.7,11,6507.9,2050,151002,0
23/11/2024,23/11/2024,0,26.4,6507.9,11,6320.4,1724,91914,0
24/11/2024,24/11/2024,0,30.1,6320.4,11,6729.3,13720,489070,0
25/11/2024,25/11/2024,1,19,6729.3,11,6214.8,4133,308829,0
26/11/2024,26/11/2024,1,26.1,6214.8,11,7183.4,2667,234960,0
27/11/2024,27/11/2024,1,25.2,7183.4,11,6868.4,975,63846,0
28/11/2024,28/11/2024,1,28.3,6868.4,11,6963.1,7680,758235,0
29/11/2024,29/11/2024,1,26.8,6963.1,11,7105.4,3479,194551,0
30/11/2024,30/11/2024,0,23.5,7105.4,11,4906.5,889,43477,0
01/12/2024,01/12/2024,0,25.1,4906.5,12,5789.1,2337,160447,0
02/12/2024,02/12/2024,1,23.6,5789.1,12,6869.3,3166,216390,0
03/12/2024,03/12/2024,1,30.3,6869.3,12,7590.6,19077,1629163,1
04/12/2024,04/12/2024,1,26.7,7590.6,12,6724.7,1337,72867,0
05/12/2024,05/12/2024,1,33.4,6724.7,12,8879.2,60512,5891562,1
06/12/2024,06/12/2024,1,26.6,8879.2,12,6487.2,5099,557516,1
07/12/2024,07/12/2024,0,24.5,6487.2,12,5435.2,2057,142379,0
08/12/2024,08/12/2024,0,21.7,5435.2,12,5678.9,2583,245370,0
09/12/2024,09/12/2024,1,20.8,5678.9,12,6109.7,1445,70617,0
10/12/2024,10/12/2024,1,21.7,6109.7,12,6229.2,2694,246512,0
11/12/2024,11/12/2024,1,28.3,6229.2,12,7598.3,5464,496926,0
12/12/2024,12/12/2024,1,29.2,7598.3,12,7726.5,10929,953760,1
13/12/2024,13/12/2024,1,22,7726.5,12,6380,4635,323007,0
14/12/2024,14/12/2024,0,30.7,6380,12,7073.3,18305,366100,1
15/12/2024,15/12/2024,0,26,7073.3,12,6111,500,28582,0
16/12/2024,16/12/2024,1,28.3,6111,12,7337.9,4996,287178,0
17/12/2024,17/12/2024,1,33.5,7337.9,12,8812.3,60701,3061448,1
18/12/2024,18/12/2024,1,31.1,8812.3,12,7925.9,25675,1860021,1
19/12/2024,19/12/2024,1,27.1,7925.9,12,7020.2,2521,155345,0
20/12/2024,20/12/2024,1,25,7020.2,12,6253,3187,170529,0
21/12/2024,21/12/2024,0,20.6,6253,12,5489.5,5273,257448,0
22/12/2024,22/12/2024,0,25.7,5489.5,12,5681.7,3572,198923,0
23/12/2024,23/12/2024,1,27.6,5681.7,12,6865.8,2871,265366,0
24/12/2024,24/12/2024,1,24.9,6865.8,12,6602.6,2249,127697,0
25/12/2024,25/12/2024,1,28,6602.6,12,7363.8,3945,235521,0
26/12/2024,26/12/2024,1,28.7,7363.8,12,7709.9,9972,606956,1
27/12/2024,27/12/2024,1,27.7,7709.9,12,7095.7,3313,254371,1
28/12/2024,28/12/2024,0,26.3,7095.7,12,6197.4,2970,235001,0
29/12/2024,29/12/2024,0,29.2,6197.4,12,6965.2,8084,161680,0
30/12/2024,30/12/2024,1,30.2,6965.2,12,7983.4,19353,1750144,1
31/12/2024,31/12/2024,1,24.9,7983.4,12,6277.3,5939,586341,0
31/01/2025,31/01/2025,1,26.6,7165.6,1,7028.5,24160,1337036,1
01/02/2025,01/02/2025,0,27.4,7028.5,2,6754.1,9591,678403,1
02/02/2025,02/02/2025,0,28.9,6754.1,2,6867,12369,564125,0
03/02/2025,03/02/2025,1,28.8,6867,2,8550,20493,2443826,1
06/03/2025,06/03/2025,1,31.1,7611.8,3,8910.8,7269,730682,1
07/03/2025,07/03/2025,1,30.9,8910.8,3,9029.5,710,58727,1
08/03/2025,08/03/2025,0,24.6,9029.5,3,5153.1,5058,180361,1
09/03/2025,09/03/2025,0,18,5153.1,3,4154.4,97994,3927166,1
10/03/2025,10/03/2025,1,19.6,4154.4,3,4901.2,25790,1217403,1
11/03/2025,11/03/2025,1,19.2,4901.2,3,5010.6,10500,593771,0
12/03/2025,12/03/2025,1,18.9,5010.6,3,4921,7485,487473,0
13/03/2025,13/03/2025,1,17.9,4921,3,4910.1,14246,1268006,1
14/03/2025,14/03/2025,1,18.7,4910.1,3,4936.6,17330,1481303,1
15/03/2025,15/03/2025,0,19.9,4936.6,3,4550.7,5119,484033,0
16/03/2025,16/03/2025,0,23.5,4550.7,3,4309.6,9016,703226,0
17/03/2025,17/03/2025,1,24.4,4309.6,3,5405.8,14186,1057544,1
18/03/2025,18/03/2025,1,25.9,5405.8,3,6020.1,16733,849271,0
19/03/2025,19/03/2025,1,26.7,6020.1,3,6594.1,21559,1318179,1
20/03/2025,20/03/2025,1,26.7,6594.1,3,6857.5,22299,1264211,1
21/03/2025,21/03/2025,1,27.6,6857.5,3,7065.7,46730,2154686,1
22/03/2025,22/03/2025,0,25.8,7065.7,3,5944.2,22733,1767714,1
23/03/2025,23/03/2025,0,21.8,5944.2,3,4626.5,31438,1874750,1
24/03/2025,24/03/2025,0,22.1,4626.5,3,4586,10389,966300,0
25/03/2025,25/03/2025,1,20.8,4586,3,5154.1,7879,688937,0
26/03/2025,26/03/2025,1,22.2,5154.1,3,5385.6,14016,1327753,1
27/03/2025,27/03/2025,1,25.3,5385.6,3,6036.8,10372,1019572,1
28/03/2025,28/03/2025,1,24.2,6036.8,3,5817.3,9909,1083344,1
29/03/2025,29/03/2025,0,21.2,5817.3,3,5042,8902,806954,0
30/03/2025,30/03/2025,0,25.1,5042,3,5047.3,14749,1045625,1
31/03/2025,31/03/2025,1,18,5047.3,3,4936.5,31015,1402674,1
01/04/2025,01/04/2025,1,16.5,4936.5,4,4917.6,19889,480680,0
02/04/2025,02/04/2025,0,19.9,4917.6,4,4490.8,7896,611643,0
03/04/2025,03/04/2025,1,18,4490.8,4,4917.7,7210,537813,0
18/07/2025,18/07/2025,1,11.5,7818.8,7,7505.1,4912,220359,0
19/07/2025,19/07/2025,0,13.8,7505.1,7,6549.7,15444,1294631,1
20/07/2025,20/07/2025,0,14.2,6549.7,7,5728.1,14797,1035335,1
21/07/2025,21/07/2025,1,15.6,5728.1,7,6095.6,6643,536640,0
22/07/2025,22/07/2025,1,12.2,6095.6,7,6793.4,13594,1063381,1
23/07/2025,23/07/2025,1,8.8,6793.4,7,7533,16036,1326523,1
24/07/2025,24/07/2025,1,11.7,7533,7,7303.9,12600,1163655,1
25/07/2025,25/07/2025,1,12.7,7303.9,7,7120.9,19061,314237,0
26/07/2025,26/07/2025,0,10.4,7120.9,7,6839.8,31334,1432896,1
27/07/2025,27/07/2025,0,10.6,6839.8,7,6824.3,46304,3479284,1
28/07/2025,28/07/2025,1,12.3,6824.3,7,7177.9,17916,1873281,1
29/07/2025,29/07/2025,1,10.8,7177.9,7,7185.4,11822,736207,0
30/07/2025,30/07/2025,1,14.5,7185.4,7,6765.9,22775,1002745,1
31/07/2025,31/07/2025,1,15.4,6765.9,7,6430.1,15324,995912,0
01/08/2025,01/08/2025,1,16.6,6430.1,8,6174.2,9594,1145546,1
02/08/2025,02/08/2025,0,16.1,6174.2,8,5386,4620,294297,0
03/08/2025,03/08/2025,0,13.8,5386,8,5279.2,2920,279560,0
04/08/2025,04/08/2025,1,13,5279.2,8,6468.9,3811,179013,0
05/08/2025,05/08/2025,1,9.9,6468.9,8,7158.8,9345,773578,0
06/08/2025,06/08/2025,1,13.3,7158.8,8,6967.7,1833,63305,0
